Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Education level,Location,Nature,Reporting Type,Sex,Type of skill,Units
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,68.6,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,1.2,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,15,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,12.8,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,1.7,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,0,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified -   - Low reliability Data extracted on 21 February 2024.,,,55-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",682,Saudi Arabia,2019,69.7,2019,,,,,SAU - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None. Reference period: not specified - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,4.11186,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,55-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,6.21018,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,8.35269,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,25.94279,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,44.22367,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,7.19343,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,23.48154,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,52.22237,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,21.26423,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,4.16044,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,55-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,4.19688,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,55-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",706,Somalia,2019,48.05937,2019,,,,,SOM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,19.20162,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,0.72723,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Unreliable - Low reliability Data extracted on 21 February 2024.,,,55-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,51.92851,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,16.64321,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,0.59605,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,55-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,42.19504,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,3.18369,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,21.66504,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,4.04059,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,2.3553,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2011,47.20601,2011,,,,,SDN - LFS - Household Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,12.26034,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,32.46058,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,12.83398,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,35.33591,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,33.83451,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,1.27003,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,2.23451,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,13.44349,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",729,Sudan,2022,1.76011,2022,,,,,SDN - LFS - Labor Market Panel Survey   -  Repository: ILO-STATISTICS - Micro data processing - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,1.06108,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,7.31445,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,50.43534,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,1.02269,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,55-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,8.53345,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",784,United Arab Emirates,2021,10.74126,2021,,,,,ARE - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
